Bioregion,Species,affinity,fidelity,indval
4,Dichaea longa,0.025369979,1,0.025369979
4,Dimerandra stenopetala,0.025369979,1,0.025369979
4,Dryadella simula,0.025369979,1,0.025369979
4,Duckeella adolphii,0.025369979,1,0.025369979
4,Encyclia diota,0.025369979,1,0.025369979
4,Encyclia mapuerae,0.025369979,1,0.025369979
4,Encyclia microbulbon,0.025369979,1,0.025369979
4,Encyclia selligera,0.025369979,1,0.025369979
4,Epidendrum aberrans,0.025369979,1,0.025369979
4,Epidendrum acuminatum,0.025369979,1,0.025369979
4,Epidendrum caldense,0.025369979,1,0.025369979
4,Epidendrum cylindraceum,0.025369979,1,0.025369979
4,Epidendrum filicaule,0.025369979,1,0.025369979
4,Epidendrum gastropodium,0.025369979,1,0.025369979
4,Epidendrum melinanthum,0.025369979,1,0.025369979
4,Epidendrum melistagum,0.025369979,1,0.025369979
4,Epidendrum mixtum,0.025369979,1,0.025369979
4,Epidendrum rigidiflorum,0.025369979,1,0.025369979
4,Epidendrum ruizianum,0.025369979,1,0.025369979
4,Epistephium ellipticum,0.025369979,1,0.025369979
4,Gomesa gardneri,0.025369979,1,0.025369979
4,Gongora bufonia,0.025369979,1,0.025369979
4,Gongora galeata,0.025369979,1,0.025369979
4,Govenia dressleriana,0.025369979,1,0.025369979
4,Grandiphyllum edwallii,0.025369979,1,0.025369979
4,Habenaria guentheriana,0.025369979,1,0.025369979
4,Habenaria lactiflora,0.025369979,1,0.025369979
4,Habenaria magniscutata,0.025369979,1,0.025369979
4,Habenaria sprucei,0.025369979,1,0.025369979
4,Habenaria subviridis,0.025369979,1,0.025369979
4,Ida ciliata,0.025369979,1,0.025369979
4,Ida gigantea,0.025369979,1,0.025369979
4,Isochilus bracteatus,0.025369979,1,0.025369979
4,Jacquiniella leucomelana,0.025369979,1,0.025369979
4,Laelia undulata,0.025369979,1,0.025369979
4,Lepanthes agglutinata,0.025369979,1,0.025369979
4,Lepanthes disticha,0.025369979,1,0.025369979
4,Lepanthes tachirensis,0.025369979,1,0.025369979
4,Liparis arnoglossophylla,0.025369979,1,0.025369979
4,Lockhartia parthenoglossa,0.025369979,1,0.025369979
4,Malaxis andicola,0.025369979,1,0.025369979
4,Malaxis novogaliciana,0.025369979,1,0.025369979
4,Maxillaria arbuscula,0.025369979,1,0.025369979
4,Maxillaria confusa,0.025369979,1,0.025369979
4,Maxillaria crocea,0.025369979,1,0.025369979
4,Maxillaria grandiflora,0.025369979,1,0.025369979
4,Maxillaria jenischiana,0.025369979,1,0.025369979
4,Maxillaria miniata,0.025369979,1,0.025369979
4,Maxillaria quelchii,0.025369979,1,0.025369979
4,Maxillaria reichenheimiana,0.025369979,1,0.025369979
4,Maxillaria ubatubana,0.025369979,1,0.025369979
4,Microchilus austrobrasiliensis,0.025369979,1,0.025369979
4,Microchilus debilis,0.025369979,1,0.025369979
4,Notylia pentachne,0.025369979,1,0.025369979
4,Notylia pubescens,0.025369979,1,0.025369979
4,Octomeria micrantha,0.025369979,1,0.025369979
4,Oncidium cultratum,0.025369979,1,0.025369979
4,Pabstiella campestris,0.025369979,1,0.025369979
4,Pabstiella seriata,0.025369979,1,0.025369979
4,Phymatidium aquinoi,0.025369979,1,0.025369979
4,Platystele alucitae,0.025369979,1,0.025369979
4,Pleurothallis racemiflora,0.025369979,1,0.025369979
4,Pleurothallopsis tubulosa,0.025369979,1,0.025369979
4,Pogoniopsis schenckii,0.025369979,1,0.025369979
4,Polystachya clavata,0.025369979,1,0.025369979
4,Prosthechea abbreviata,0.025369979,1,0.025369979
4,Prosthechea pterocarpa,0.025369979,1,0.025369979
4,Prosthechea rhynchophora,0.025369979,1,0.025369979
4,Rhynchostele bictoniensis,0.025369979,1,0.025369979
4,Rhynchostele maculata,0.025369979,1,0.025369979
4,Sarcoglottis schwackei,0.025369979,1,0.025369979
4,Scaphyglottis bicornis,0.025369979,1,0.025369979
4,Scaphyglottis confusa,0.025369979,1,0.025369979
4,Schiedeella affinis,0.025369979,1,0.025369979
4,Sertifera purpurea,0.025369979,1,0.025369979
4,Sobralia powellii,0.025369979,1,0.025369979
4,Specklinia endotrachys,0.025369979,1,0.025369979
4,Specklinia glandulosa,0.025369979,1,0.025369979
4,Specklinia subpicta,0.025369979,1,0.025369979
4,Stanhopea candida,0.025369979,1,0.025369979
4,Stelis cobanensis,0.025369979,1,0.025369979
4,Stelis elongata,0.025369979,1,0.025369979
4,Stelis lindenii,0.025369979,1,0.025369979
4,Stelis oblongifolia,0.025369979,1,0.025369979
4,Stelis pachyglossa,0.025369979,1,0.025369979
4,Stelis tenuilabris,0.025369979,1,0.025369979
4,Stelis vulcani,0.025369979,1,0.025369979
4,Trichopilia tortilis,0.025369979,1,0.025369979
4,Trichosalpinx egleri,0.025369979,1,0.025369979
4,Vanilla sprucei,0.025369979,1,0.025369979
4,Microchilus plantagineus,0.031712474,0.75,0.023784355
4,Acianthera bragae,0.023255814,1,0.023255814
4,Acianthera crinita,0.023255814,1,0.023255814
4,Acianthera fenestrata,0.023255814,1,0.023255814
4,Acianthera hatschbachii,0.023255814,1,0.023255814
4,Acianthera oligantha,0.023255814,1,0.023255814
4,Acianthera wageneriana,0.023255814,1,0.023255814
4,Anathallis funerea,0.023255814,1,0.023255814
4,Anathallis heterophylla,0.023255814,1,0.023255814
4,Andreettaea samacensis,0.023255814,1,0.023255814
4,Aulosepalum hemichrea,0.023255814,1,0.023255814
4,Barbosella australis,0.023255814,1,0.023255814
4,Baskervilla colombiana,0.023255814,1,0.023255814
4,Baskervilla paranaensis,0.023255814,1,0.023255814
4,Beloglottis bicaudata,0.023255814,1,0.023255814
4,Beloglottis mexicana,0.023255814,1,0.023255814
4,Brassia maculata,0.023255814,1,0.023255814
4,Bulbophyllum weddellii,0.023255814,1,0.023255814
4,Catasetum juruenense,0.023255814,1,0.023255814
4,Cattleya mantiqueirae,0.023255814,1,0.023255814
4,Chysis laevis,0.023255814,1,0.023255814
4,Cranichis antioquiensis,0.023255814,1,0.023255814
4,Cranichis subumbellata,0.023255814,1,0.023255814
4,Cuitlauzina pulchella,0.023255814,1,0.023255814
4,Cyclopogon oliganthus,0.023255814,1,0.023255814
4,Cyclopogon truncatus,0.023255814,1,0.023255814
4,Cyrtochilum divaricatum,0.023255814,1,0.023255814
4,Cyrtochilum macranthum,0.023255814,1,0.023255814
4,Cyrtochilum rhodoneurum,0.023255814,1,0.023255814
4,Cyrtochilum trifurcatum,0.023255814,1,0.023255814
4,Cyrtopodium gonzalezii,0.023255814,1,0.023255814
4,Cyrtopodium vernum,0.023255814,1,0.023255814
4,Deiregyne densiflora,0.023255814,1,0.023255814
4,Dimerandra elegans,0.023255814,1,0.023255814
4,Dryadella edwallii,0.023255814,1,0.023255814
4,Dryadella lilliputiana,0.023255814,1,0.023255814
4,Dryadella zebrina,0.023255814,1,0.023255814
4,Duckeella pauciflora,0.023255814,1,0.023255814
4,Elleanthus aureus,0.023255814,1,0.023255814
4,Elleanthus scopula,0.023255814,1,0.023255814
4,Elleanthus smithii,0.023255814,1,0.023255814
4,Encyclia adenocaula,0.023255814,1,0.023255814
4,Encyclia conchaechila,0.023255814,1,0.023255814
4,Encyclia dichroma,0.023255814,1,0.023255814
4,Encyclia diurna,0.023255814,1,0.023255814
4,Encyclia leucantha,0.023255814,1,0.023255814
4,Encyclia osmantha,0.023255814,1,0.023255814
4,Encyclia papillosa,0.023255814,1,0.023255814
4,Epidendrum aggregatum,0.023255814,1,0.023255814
4,Epidendrum alpicola,0.023255814,1,0.023255814
4,Epidendrum alsum,0.023255814,1,0.023255814
4,Epidendrum chioneum,0.023255814,1,0.023255814
4,Epidendrum chlorinum,0.023255814,1,0.023255814
4,Epidendrum chlorops,0.023255814,1,0.023255814
4,Epidendrum cochlidium,0.023255814,1,0.023255814
4,Epidendrum coriifolium,0.023255814,1,0.023255814
4,Epidendrum dendrobii,0.023255814,1,0.023255814
4,Epidendrum gentryi,0.023255814,1,0.023255814
4,Epidendrum longipetalum,0.023255814,1,0.023255814
4,Epidendrum megalospathum,0.023255814,1,0.023255814
4,Epidendrum parviflorum,0.023255814,1,0.023255814
4,Epidendrum porpax,0.023255814,1,0.023255814
4,Epidendrum syringothyrsus,0.023255814,1,0.023255814
4,Epidendrum trachythece,0.023255814,1,0.023255814
4,Fernandezia ionanthera,0.023255814,1,0.023255814
4,Galeandra baueri,0.023255814,1,0.023255814
4,Govenia purpusii,0.023255814,1,0.023255814
4,Habenaria coxipoensis,0.023255814,1,0.023255814
4,Habenaria exaltata,0.023255814,1,0.023255814
4,Habenaria longipedicellata,0.023255814,1,0.023255814
4,Habenaria macilenta,0.023255814,1,0.023255814
4,Habenaria orchiocalcar,0.023255814,1,0.023255814
4,Habenaria paulensis,0.023255814,1,0.023255814
4,Habenaria pleiophylla,0.023255814,1,0.023255814
4,Habenaria schaffneri,0.023255814,1,0.023255814
4,Isochilus aurantiacus,0.023255814,1,0.023255814
4,Koellensteinia florida,0.023255814,1,0.023255814
4,Laelia autumnalis,0.023255814,1,0.023255814
4,Lankesterella caespitosa,0.023255814,1,0.023255814
4,Lepanthes helicocephala,0.023255814,1,0.023255814
4,Lepanthes tracheia,0.023255814,1,0.023255814
4,Lepanthopsis acuminata,0.023255814,1,0.023255814
4,Lycaste deppei,0.023255814,1,0.023255814
4,Masdevallia xanthina,0.023255814,1,0.023255814
4,Maxillaria amplifoliata,0.023255814,1,0.023255814
4,Maxillaria huancabambae,0.023255814,1,0.023255814
4,Maxillaria jamesonii,0.023255814,1,0.023255814
4,Maxillaria longipes,0.023255814,1,0.023255814
4,Maxillaria longissima,0.023255814,1,0.023255814
4,Maxillaria moralesii,0.023255814,1,0.023255814
4,Maxillaria paleata,0.023255814,1,0.023255814
4,Maxillaria purpurata,0.023255814,1,0.023255814
4,Mesadenus lucayanus,0.023255814,1,0.023255814
4,Myrosmodes nubigena,0.023255814,1,0.023255814
4,Nohawilliamsia pirarensis,0.023255814,1,0.023255814
4,Notylia microchila,0.023255814,1,0.023255814
4,Notylia peruviana,0.023255814,1,0.023255814
4,Octomeria exigua,0.023255814,1,0.023255814
4,Oncidium abortivum,0.023255814,1,0.023255814
4,Oncidium cheirophorum,0.023255814,1,0.023255814
4,Oncidium gramineum,0.023255814,1,0.023255814
4,Oncidium nebulosum,0.023255814,1,0.023255814
4,Ophidion pleurothallopsis,0.023255814,1,0.023255814
4,Pabstiella aveniformis,0.023255814,1,0.023255814
4,Pabstiella wawraeana,0.023255814,1,0.023255814
4,Palmorchis lobulata,0.023255814,1,0.023255814
4,Palmorchis sobralioides,0.023255814,1,0.023255814
4,Peristeria pendula,0.023255814,1,0.023255814
4,Platystele lancilabris,0.023255814,1,0.023255814
4,Platystele minimiflora,0.023255814,1,0.023255814
4,Pleurothallis dunstervillei,0.023255814,1,0.023255814
4,Pleurothallis leucantha,0.023255814,1,0.023255814
4,Pleurothallis lilijae,0.023255814,1,0.023255814
4,Pleurothallis rhodoglossa,0.023255814,1,0.023255814
4,Pleurothallis talpinaria,0.023255814,1,0.023255814
4,Ponthieva tuerckheimii,0.023255814,1,0.023255814
4,Prosthechea ionophlebia,0.023255814,1,0.023255814
4,Prosthechea moojenii,0.023255814,1,0.023255814
4,Quekettia microscopica,0.023255814,1,0.023255814
4,Restrepia antennifera,0.023255814,1,0.023255814
4,Rhynchostele aptera,0.023255814,1,0.023255814
4,Rodriguezia obtusifolia,0.023255814,1,0.023255814
4,Scaphosepalum swertiifolium,0.023255814,1,0.023255814
4,Scaphyglottis aurea,0.023255814,1,0.023255814
4,Sobralia dorbignyana,0.023255814,1,0.023255814
4,Sobralia klotzscheana,0.023255814,1,0.023255814
4,Specklinia fuegi,0.023255814,1,0.023255814
4,Specklinia microphylla,0.023255814,1,0.023255814
4,Stanhopea saccata,0.023255814,1,0.023255814
4,Stelis bicornis,0.023255814,1,0.023255814
4,Stelis laevigata,0.023255814,1,0.023255814
4,Stelis retusa,0.023255814,1,0.023255814
4,Stelis rubens,0.023255814,1,0.023255814
4,Trichocentrum lanceanum,0.023255814,1,0.023255814
4,Trichocentrum lindenii,0.023255814,1,0.023255814
4,Trichocentrum undulatum,0.023255814,1,0.023255814
4,Vanilla parvifolia,0.023255814,1,0.023255814
4,Vitekorchis excavata,0.023255814,1,0.023255814
4,Zygosepalum tatei,0.023255814,1,0.023255814
4,Zygostates cornuta,0.023255814,1,0.023255814
4,Triphora gentianoides,0.025369979,0.857142857,0.021745696
4,Malaxis abieticola,0.023255814,0.916666667,0.021317829
4,Aa matthewsii,0.021141649,1,0.021141649
4,Acianthera limae,0.021141649,1,0.021141649
4,Acianthera macuconensis,0.021141649,1,0.021141649
4,Acianthera pectinata,0.021141649,1,0.021141649
4,Andreettaea segregatifolia,0.021141649,1,0.021141649
4,Barbosella dolichorhiza,0.021141649,1,0.021141649
4,Barbosella gardneri,0.021141649,1,0.021141649
4,Barkeria lindleyana,0.021141649,1,0.021141649
4,Bifrenaria tetragona,0.021141649,1,0.021141649
4,Bletia coccinea,0.021141649,1,0.021141649
4,Bletia stenophylla,0.021141649,1,0.021141649
4,Brachionidium tuberculatum,0.021141649,1,0.021141649
4,Bulbophyllum granulosum,0.021141649,1,0.021141649
4,Bulbophyllum micropetaliforme,0.021141649,1,0.021141649
4,Campylocentrum mattogrossense,0.021141649,1,0.021141649
4,Campylocentrum panamense,0.021141649,1,0.021141649
4,Campylocentrum tyrridion,0.021141649,1,0.021141649
4,Cattleya rupestris,0.021141649,1,0.021141649
4,Caucaea olivacea,0.021141649,1,0.021141649
4,Cirrhaea dependens,0.021141649,1,0.021141649
4,Comparettia tuerckheimii,0.021141649,1,0.021141649
4,Crossoglossa tipuloides,0.021141649,1,0.021141649
4,Cryptarrhena kegelii,0.021141649,1,0.021141649
4,Cuitlauzina egertonii,0.021141649,1,0.021141649
4,Cycnoches pentadactylon,0.021141649,1,0.021141649
4,Cyrtochilum halteratum,0.021141649,1,0.021141649
4,Cyrtochilum murinum,0.021141649,1,0.021141649
4,Dichaea histrio,0.021141649,1,0.021141649
4,Dichaea tenuis,0.021141649,1,0.021141649
4,Draconanthes aberrans,0.021141649,1,0.021141649
4,Elleanthus columnaris,0.021141649,1,0.021141649
4,Elleanthus conifer,0.021141649,1,0.021141649
4,Encyclia nematocaulon,0.021141649,1,0.021141649
4,Epidendrum amazonicoriifolium,0.021141649,1,0.021141649
4,Epidendrum amplum,0.021141649,1,0.021141649
4,Epidendrum angustilobum,0.021141649,1,0.021141649
4,Epidendrum arachnoglossum,0.021141649,1,0.021141649
4,Epidendrum arbuscula,0.021141649,1,0.021141649
4,Epidendrum aura-usecheae,0.021141649,1,0.021141649
4,Epidendrum baumannianum,0.021141649,1,0.021141649
4,Epidendrum catillus,0.021141649,1,0.021141649
4,Epidendrum cnemidophorum,0.021141649,1,0.021141649
4,Epidendrum cornutum,0.021141649,1,0.021141649
4,Epidendrum dermatanthum,0.021141649,1,0.021141649
4,Epidendrum geniculatum,0.021141649,1,0.021141649
4,Epidendrum imthurnii,0.021141649,1,0.021141649
4,Epidendrum macroclinium,0.021141649,1,0.021141649
4,Epidendrum mininocturnum,0.021141649,1,0.021141649
4,Epidendrum myodes,0.021141649,1,0.021141649
4,Epidendrum nitens,0.021141649,1,0.021141649
4,Epidendrum patens,0.021141649,1,0.021141649
4,Epidendrum scabrum,0.021141649,1,0.021141649
4,Epidendrum sodiroi,0.021141649,1,0.021141649
4,Epidendrum vandifolium,0.021141649,1,0.021141649
4,Epidendrum vesicicaule,0.021141649,1,0.021141649
4,Epistephium elatum,0.021141649,1,0.021141649
4,Galeottiella sarcoglossa,0.021141649,1,0.021141649
4,Gomesa albinoi,0.021141649,1,0.021141649
4,Gomesa bicornuta,0.021141649,1,0.021141649
4,Gomesa forbesii,0.021141649,1,0.021141649
4,Gomesa gravesiana,0.021141649,1,0.021141649
4,Gomesa jucunda,0.021141649,1,0.021141649
4,Gomesa loefgrenii,0.021141649,1,0.021141649
4,Gomesa microphyta,0.021141649,1,0.021141649
4,Gomesa venusta,0.021141649,1,0.021141649
4,Govenia gardneri,0.021141649,1,0.021141649
4,Habenaria campylogyna,0.021141649,1,0.021141649
4,Habenaria cruegeri,0.021141649,1,0.021141649
4,Habenaria flexuosa,0.021141649,1,0.021141649
4,Habenaria inconspicua,0.021141649,1,0.021141649
4,Habenaria lavrensis,0.021141649,1,0.021141649
4,Habenaria roraimensis,0.021141649,1,0.021141649
4,Habenaria subfiliformis,0.021141649,1,0.021141649
4,Habenaria umbraticola,0.021141649,1,0.021141649
4,Habenaria virens,0.021141649,1,0.021141649
4,Hofmeisterella eumicroscopica,0.021141649,1,0.021141649
4,Isochilus unilateralis,0.021141649,1,0.021141649
4,Lepanthes biloba,0.021141649,1,0.021141649
4,Lepanthes gargantua,0.021141649,1,0.021141649
4,Lepanthes monoptera,0.021141649,1,0.021141649
4,Lepanthes turialvae,0.021141649,1,0.021141649
4,Liparis brachystalix,0.021141649,1,0.021141649
4,Lycaste crinita,0.021141649,1,0.021141649
4,Macroclinium mirabile,0.021141649,1,0.021141649
4,Malaxis lepanthiflora,0.021141649,1,0.021141649
4,Malaxis warmingii,0.021141649,1,0.021141649
4,Masdevallia chontalensis,0.021141649,1,0.021141649
4,Masdevallia laevis,0.021141649,1,0.021141649
4,Masdevallia minuta,0.021141649,1,0.021141649
4,Masdevallia ustulata,0.021141649,1,0.021141649
4,Maxillaria caespitifica,0.021141649,1,0.021141649
4,Maxillaria houtteana,0.021141649,1,0.021141649
4,Maxillaria lueri,0.021141649,1,0.021141649
4,Maxillaria luisae,0.021141649,1,0.021141649
4,Maxillaria nanegalensis,0.021141649,1,0.021141649
4,Meiracyllium gemma,0.021141649,1,0.021141649
4,Mesadenella petenensis,0.021141649,1,0.021141649
4,Mesadenella tonduzii,0.021141649,1,0.021141649
4,Microchilus decorus,0.021141649,1,0.021141649
4,Microchilus hirtellus,0.021141649,1,0.021141649
4,Microchilus pumilus,0.021141649,1,0.021141649
4,Microchilus vesicifer,0.021141649,1,0.021141649
4,Microthelys minutiflora,0.021141649,1,0.021141649
4,Miltoniopsis roezlii,0.021141649,1,0.021141649
4,Mormodes buccinator,0.021141649,1,0.021141649
4,Myoxanthus lonchophyllus,0.021141649,1,0.021141649
4,Myrosmodes rostrata,0.021141649,1,0.021141649
4,Octomeria alexandri,0.021141649,1,0.021141649
4,Octomeria octomeriantha,0.021141649,1,0.021141649
4,Octomeria sagittata,0.021141649,1,0.021141649
4,Oncidium barbatum,0.021141649,1,0.021141649
4,Oncidium brachyandrum,0.021141649,1,0.021141649
4,Oncidium lehmannii,0.021141649,1,0.021141649
4,Oncidium lineoligerum,0.021141649,1,0.021141649
4,Otoglossum scansor,0.021141649,1,0.021141649
4,Pabstiella pristeoglossa,0.021141649,1,0.021141649
4,Pabstiella punctatifolia,0.021141649,1,0.021141649
4,Pabstiella sordida,0.021141649,1,0.021141649
4,Pelexia orobanchoides,0.021141649,1,0.021141649
4,Phragmipedium caudatum,0.021141649,1,0.021141649
4,Phymatidium hysteranthum,0.021141649,1,0.021141649
4,Phymatidium microphyllum,0.021141649,1,0.021141649
4,Pleurothallis bicornis,0.021141649,1,0.021141649
4,Pleurothallis divaricans,0.021141649,1,0.021141649
4,Pleurothallis floribunda,0.021141649,1,0.021141649
4,Pleurothallis pansamalae,0.021141649,1,0.021141649
4,Pleurothallis rowleei,0.021141649,1,0.021141649
4,Ponthieva formosa,0.021141649,1,0.021141649
4,Porphyrostachys pilifera,0.021141649,1,0.021141649
4,Prescottia leptostachya,0.021141649,1,0.021141649
4,Prescottia phleoides,0.021141649,1,0.021141649
4,Prosthechea allemanoides,0.021141649,1,0.021141649
4,Prosthechea chimborazoensis,0.021141649,1,0.021141649
4,Prosthechea fausta,0.021141649,1,0.021141649
4,Prosthechea pamplonensis,0.021141649,1,0.021141649
4,Pterichis multiflora,0.021141649,1,0.021141649
4,Pterichis triloba,0.021141649,1,0.021141649
4,Restrepia trichoglossa,0.021141649,1,0.021141649
4,Rhyncholaelia glauca,0.021141649,1,0.021141649
4,Rodriguezia batemanii,0.021141649,1,0.021141649
4,Rossioglossum beloglossum,0.021141649,1,0.021141649
4,Rudolfiella floribunda,0.021141649,1,0.021141649
4,Sanderella discolor,0.021141649,1,0.021141649
4,Sarcoglottis pauciflora,0.021141649,1,0.021141649
4,Sarcoglottis ventricosa,0.021141649,1,0.021141649
4,Scaphyglottis hondurensis,0.021141649,1,0.021141649
4,Scaphyglottis summersii,0.021141649,1,0.021141649
4,Schiedeella saltensis,0.021141649,1,0.021141649
4,Scuticaria hadwenii,0.021141649,1,0.021141649
4,Skeptrostachys gigantea,0.021141649,1,0.021141649
4,Sobralia fimbriata,0.021141649,1,0.021141649
4,Sobralia infundibuligera,0.021141649,1,0.021141649
4,Sotoa confusa,0.021141649,1,0.021141649
4,Specklinia calyptrostele,0.021141649,1,0.021141649
4,Specklinia costaricensis,0.021141649,1,0.021141649
4,Stanhopea wardii,0.021141649,1,0.021141649
4,Stelis cleistogama,0.021141649,1,0.021141649
4,Stelis gunningiana,0.021141649,1,0.021141649
4,Stelis maxima,0.021141649,1,0.021141649
4,Stelis parvilabris,0.021141649,1,0.021141649
4,Tolumnia variegata,0.021141649,1,0.021141649
4,Trichocentrum cosymbephorum,0.021141649,1,0.021141649
4,Vanilla cribbiana,0.021141649,1,0.021141649
4,Acianthera cryptantha,0.019027484,1,0.019027484
4,Acianthera johnsonii,0.019027484,1,0.019027484
4,Acianthera papillosa,0.019027484,1,0.019027484
4,Anathallis angustilabia,0.019027484,1,0.019027484
4,Andinia pilosella,0.019027484,1,0.019027484
4,Aulosepalum nelsonii,0.019027484,1,0.019027484
4,Barkeria spectabilis,0.019027484,1,0.019027484
4,Bifrenaria stefanae,0.019027484,1,0.019027484
4,Bifrenaria venezuelana,0.019027484,1,0.019027484
4,Brachystele widgrenii,0.019027484,1,0.019027484
4,Bulbophyllum chloroglossum,0.019027484,1,0.019027484
4,Bulbophyllum involutum,0.019027484,1,0.019027484
4,Campylocentrum hondurense,0.019027484,1,0.019027484
4,Campylocentrum huebneri,0.019027484,1,0.019027484
4,Catasetum cernuum,0.019027484,1,0.019027484
4,Catasetum gardneri,0.019027484,1,0.019027484
4,Catasetum pulchrum,0.019027484,1,0.019027484
4,Catasetum rooseveltianum,0.019027484,1,0.019027484
4,Cattleya cinnabarina,0.019027484,1,0.019027484
4,Cattleya crispata,0.019027484,1,0.019027484
4,Cattleya forbesii,0.019027484,1,0.019027484
4,Cattleya granulosa,0.019027484,1,0.019027484
4,Cattleya trianae,0.019027484,1,0.019027484
4,Cleistes exilis,0.019027484,1,0.019027484
4,Clowesia dodsoniana,0.019027484,1,0.019027484
4,Clowesia russelliana,0.019027484,1,0.019027484
4,Coelia triptera,0.019027484,1,0.019027484
4,Coryanthes picturata,0.019027484,1,0.019027484
4,Cuitlauzina pendula,0.019027484,1,0.019027484
4,Cyclopogon millei,0.019027484,1,0.019027484
4,Cyclopogon miradorensis,0.019027484,1,0.019027484
4,Cyclopogon subalpestris,0.019027484,1,0.019027484
4,Cycnoches ventricosum,0.019027484,1,0.019027484
4,Dichaea dammeriana,0.019027484,1,0.019027484
4,Dichaea kegelii,0.019027484,1,0.019027484
4,Diodonopsis erinacea,0.019027484,1,0.019027484
4,Dracula pusilla,0.019027484,1,0.019027484
4,Elleanthus ampliflorus,0.019027484,1,0.019027484
4,Elleanthus crinipes,0.019027484,1,0.019027484
4,Elleanthus poiformis,0.019027484,1,0.019027484
4,Elleanthus ruizii,0.019027484,1,0.019027484
4,Elleanthus tonduzii,0.019027484,1,0.019027484
4,Eltroplectris schlechteriana,0.019027484,1,0.019027484
4,Encyclia aenicta,0.019027484,1,0.019027484
4,Encyclia andrichii,0.019027484,1,0.019027484
4,Encyclia candollei,0.019027484,1,0.019027484
4,Encyclia hanburyi,0.019027484,1,0.019027484
4,Encyclia randii,0.019027484,1,0.019027484
4,Epidendrum acunae,0.019027484,1,0.019027484
4,Epidendrum anderssonii,0.019027484,1,0.019027484
4,Epidendrum apaganum,0.019027484,1,0.019027484
4,Epidendrum buenaventurae,0.019027484,1,0.019027484
4,Epidendrum cardiochilum,0.019027484,1,0.019027484
4,Epidendrum coryophorum,0.019027484,1,0.019027484
4,Epidendrum erosum,0.019027484,1,0.019027484
4,Epidendrum eustirum,0.019027484,1,0.019027484
4,Epidendrum fritzianum,0.019027484,1,0.019027484
4,Epidendrum galeottianum,0.019027484,1,0.019027484
4,Epidendrum gratissimum,0.019027484,1,0.019027484
4,Epidendrum incomptum,0.019027484,1,0.019027484
4,Epidendrum isthmi,0.019027484,1,0.019027484
4,Epidendrum jamiesonis,0.019027484,1,0.019027484
4,Epidendrum laeve,0.019027484,1,0.019027484
4,Epidendrum lignosum,0.019027484,1,0.019027484
4,Epidendrum nanum,0.019027484,1,0.019027484
4,Epidendrum parahybunense,0.019027484,1,0.019027484
4,Epidendrum radioferens,0.019027484,1,0.019027484
4,Epidendrum torquatum,0.019027484,1,0.019027484
4,Epidendrum wallisii,0.019027484,1,0.019027484
4,Gomesa fuscans,0.019027484,1,0.019027484
4,Gomesa sarcodes,0.019027484,1,0.019027484
4,Gomesa ternata,0.019027484,1,0.019027484
4,Gomphichis cundinamarcae,0.019027484,1,0.019027484
4,Gomphichis hetaerioides,0.019027484,1,0.019027484
4,Gongora batemanni,0.019027484,1,0.019027484
4,Gongora pleiochroma,0.019027484,1,0.019027484
4,Gongora truncata,0.019027484,1,0.019027484
4,Goodyera major,0.019027484,1,0.019027484
4,Habenaria anisitsii,0.019027484,1,0.019027484
4,Habenaria ayangannensis,0.019027484,1,0.019027484
4,Habenaria crucifera,0.019027484,1,0.019027484
4,Habenaria diffusa,0.019027484,1,0.019027484
4,Habenaria irwiniana,0.019027484,1,0.019027484
4,Habenaria juruenensis,0.019027484,1,0.019027484
4,Habenaria mesodactyla,0.019027484,1,0.019027484
4,Habenaria pabstii,0.019027484,1,0.019027484
4,Habenaria sartor,0.019027484,1,0.019027484
4,Habenaria setacea,0.019027484,1,0.019027484
4,Habenaria tamanduensis,0.019027484,1,0.019027484
4,Houlletia odoratissima,0.019027484,1,0.019027484
4,Isochilus alatus,0.019027484,1,0.019027484
4,Kionophyton sawyeri,0.019027484,1,0.019027484
4,Kionophyton seminuda,0.019027484,1,0.019027484
4,Koellensteinia hyacinthoides,0.019027484,1,0.019027484
4,Koellensteinia kellneriana,0.019027484,1,0.019027484
4,Laelia superbiens,0.019027484,1,0.019027484
4,Lepanthes contingens,0.019027484,1,0.019027484
4,Lepanthes elata,0.019027484,1,0.019027484
4,Lepanthes lindleyana,0.019027484,1,0.019027484
4,Liparis cordiformis,0.019027484,1,0.019027484
4,Lockhartia ludibunda,0.019027484,1,0.019027484
4,Lycaste cochleata,0.019027484,1,0.019027484
4,Lycaste consobrina,0.019027484,1,0.019027484
4,Malaxis crispifolia,0.019027484,1,0.019027484
4,Malaxis pandurata,0.019027484,1,0.019027484
4,Masdevallia amanda,0.019027484,1,0.019027484
4,Masdevallia strumifera,0.019027484,1,0.019027484
4,Masdevallia zahlbruckneri,0.019027484,1,0.019027484
4,Maxillaria anceps,0.019027484,1,0.019027484
4,Maxillaria anceschiana,0.019027484,1,0.019027484
4,Maxillaria bracteata,0.019027484,1,0.019027484
4,Maxillaria curtipes,0.019027484,1,0.019027484
4,Maxillaria maleolens,0.019027484,1,0.019027484
4,Maxillaria melina,0.019027484,1,0.019027484
4,Maxillaria monantha,0.019027484,1,0.019027484
4,Maxillaria multicaulis,0.019027484,1,0.019027484
4,Maxillaria pulchra,0.019027484,1,0.019027484
4,Microchilus hylibates,0.019027484,1,0.019027484
4,Microchilus major,0.019027484,1,0.019027484
